text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-vader_norm,sentiment-textblob_norm
we'll get a doctor a good one we'll take,5351.12,5.599,1538,5353.9195,0.4404,0.7,0.47157586931435336,0.2544847550502053
the best care of her,5353.6,3.119,1539,5355.159500000001,0.8126,1.0,0.5217494077465882,0.49946238210387317
[Music],5356.73,4.71,1540,5359.084999999999,0.0,0.0,0.5761356844505152,0.514427887237533
joseph disconnect the telephone man i,5358.48,5.04,1541,5361.0,0.0,0.0,0.5689945321316304,0.5055352941246859
must have absolute choir,5361.44,18.4,1542,5370.639999999999,0.0,0.2,0.5750706852278598,0.5679138460752504
take it out of the room joseph,5363.52,16.32,1543,5371.68,0.0,0.0,0.5796843515617345,0.5724728990648034
[Music],5383.35,12.73,1544,5389.715,0.0,0.0,0.640160356893282,0.5848483675426803
five days eh say that must be quite a,5393.44,3.84,1545,5395.36,0.0,0.0,0.6039586472746034,0.5629924018146794
binge she's on,5396.08,3.84,1546,5398.0,0.0,0.0,0.5697248391937648,0.5682653825562539
i don't think so well you said she was,5397.28,3.76,1547,5399.16,0.4101,0.0,0.5505965301062888,0.6000939693979815
drinking last week,5399.92,2.96,1548,5401.4,0.0,0.0,0.5059373067078602,0.5731963921587775
drunk when you saw it yes but i've had,5401.04,4.639,1549,5403.3595,0.0387,-0.5,0.4615726995646538,0.1798592796904647
time to think it over he got over,5402.88,5.839,1550,5405.7995,0.0,0.0,0.4269804017658854,0.18382037281850935
that drinking of hers i don't believe it,5405.679,5.681,1551,5408.5195,0.0,0.0,0.4264376161335237,0.16361492883597495
why should she lie to her about that no,5408.719,3.681,1552,5410.5595,-0.296,0.0,0.39349209174324623,0.19936114760394677
no,5411.36,3.68,1553,5413.2,-0.296,0.0,0.308331244064254,0.15818828604827612
she wasn't drunk she was sick maybe,5412.4,4.319,1554,5414.559499999999,-0.3103,-0.6071428571428572,0.25693249342184943,0.032827679282680655
that's why she hasn't shown up,5415.04,2.88,1555,5416.48,0.0,0.0,0.2027821247252815,0.003907871756044316
she looked like the ragged end of,5416.719,2.801,1556,5418.1195,0.3612,0.0,0.2355979285950615,0.028178742346900817
nowhere well it still sounds like a,5417.92,2.48,1557,5419.16,0.1744,0.0,0.28783311553972385,0.007758878800727181
hangover to me,5419.52,2.88,1558,5420.96,0.0,0.0,0.22923744365077892,0.01936150602506139
yeah so i'm gonna pay a call oh wait a,5420.4,3.759,1559,5422.2795,0.1372,0.0,0.22770686958252276,0.06407465274481462
minute i don't want you to mess things,5422.4,2.4,1560,5423.599999999999,-0.4063,-0.175,-3.37954209437101e-05,-0.18136071303987913
up,5424.159,2.241,1561,5425.2795,0.0,0.0,0.002265577730496418,-0.29316804816802156
we hope to close this case out in a few,5424.8,3.68,1562,5426.64,0.4404,-0.2,0.0745691480533466,-0.3444894092913913
days i won't mess anything up,5426.4,4.4,1563,5428.599999999999,0.2755,-0.175,0.14286870827282006,-0.41781820062627945
just a social call i uh i'm a friend of,5428.48,3.12,1564,5430.04,0.4939,0.03333333333333333,0.17070860365964244,-0.4206165375237205
the family,5430.8,2.64,1565,5432.12,0.0,0.0,0.1855038103735078,-0.37688972384532043
all right go ahead if you wanna but,5431.6,3.44,1566,5433.320000000001,0.0,0.2857142857142857,0.18393656897237817,-0.3529298793056832
don't take any chances,5433.44,4.32,1567,5435.599999999999,-0.1511,0.0,0.16669608402265995,-0.3243547982079566
oh and uh call me up when you get back,5435.04,14.8,1568,5442.44,0.0,0.0,0.07973886867862683,-0.32558013216336856
i'll do that,5437.76,12.08,1569,5443.8,0.0,0.0,0.06972855045371368,-0.3330644448879845
good evening sir good evening family,5465.6,3.52,1570,5467.360000000001,0.7003,0.7,0.18428365618558679,-0.12252391663956293
home tonight,5467.76,3.2,1571,5469.360000000001,0.0,0.0,0.1745136811928178,-0.043804979134914455
yes sir would you mind telling mr,5469.12,5.519,1572,5471.8795,0.4019,0.0,0.14750857526001585,-0.02971281975358605
sebastian that mr devlin is here,5470.96,3.679,1573,5472.7995,0.0,0.0,0.1331040750647461,-0.07064402717455266
what is it joseph i'm very sorry sir but,5474.96,4.4,1574,5477.16,-0.0763,-0.65,0.04324542223587623,-0.36366957739409395
since mr sebastian asked me not to,5477.679,2.721,1575,5479.0395,0.0,0.0,0.0013903309708188892,-0.39318264756324484
disturb him,5479.36,3.92,1576,5481.32,-0.4019,0.0,-0.045560040326753655,-0.4146952624522117
i don't know asleep no sir he's in the,5480.4,4.96,1577,5482.879999999999,0.2235,0.0,-0.07503433240910969,-0.4338038341972608
study with some business associates sir,5483.28,3.359,1578,5484.9595,0.0,0.0,-0.11137870055399587,-0.46045282983058716
how long do you think you'll be tied up,5485.36,4.879,1579,5487.7995,0.0,-0.05,-0.14315659085254642,-0.4901869792114269
i don't know sir mrs sebastian home,5486.639,5.841,1580,5489.5595,0.0,0.0,-0.12588333968835405,-0.4994773025010907
uh yes sir would you mind telling her,5490.239,3.761,1581,5492.1195,0.4019,0.0,-0.07873881069796584,-0.49278335546303953
i'm a three-day cancer,5492.48,3.759,1582,5494.3595,-0.6597,0.0,-0.18169731224121696,-0.5037218840459523
why not mr sebastian was very ill and,5494.0,5.199,1583,5496.5995,-0.4754,-0.65,-0.3368208103139087,-0.6382940778127127
confined to her bed,5496.239,2.96,1584,5497.718999999999,0.0,0.0,-0.3883483671851238,-0.6836183801839796
oh i'm sorry to hear that how long has,5500.0,3.52,1585,5501.76,-0.0772,-0.275,-0.4378042031333505,-0.7012422924190788
she been in a week,5501.679,4.081,1586,5503.7195,0.0,0.0,-0.4377733531951317,-0.7165878116412618
has she had a doctor i think so sir,5503.52,5.36,1587,5506.200000000001,0.0,0.0,-0.45786322041944993,-0.7547359529165546
we're all very concerned about her,5505.76,5.36,1588,5508.4400000000005,0.0,0.2,-0.5207730118130275,-0.7806481337655454
if you would wait here mr dublin i'll,5508.88,5.2,1589,5511.4800000000005,0.0,0.0,-0.6176307341945285,-0.7724970527637461
tell mr sebastian,5511.12,2.96,1590,5512.599999999999,0.0,0.0,-0.5913517986147231,-0.7605476898375023
right,5516.84,3.0,1591,5518.34,0.0,0.2857142857142857,-0.5051080055531906,-0.7049067477248019
excuse me sir what is it jojo mr devlin,5521.04,4.48,1592,5523.28,0.0772,-0.05,-0.48231140207432205,-0.7449976686554299
to see you sir,5524.0,5.52,1593,5526.76,0.0,0.0,-0.45150224620377677,-0.776051356870957
oh tell him i'll be with him in a minute,5525.52,7.679,1594,5529.3595000000005,0.0,0.0,-0.4049968003184306,-0.765946819506041
yes sir,5529.52,5.679,1595,5532.3595000000005,0.4019,0.0,-0.3285907249363709,-0.7101556320942114
go on professor this sounds serious to,5533.199,4.0,1596,5535.199,-0.0772,-0.3333333333333333,-0.2917068634185218,-0.6824656106720368
me to me also,5535.199,5.601,1597,5537.9995,0.0,0.0,-0.32880718634538314,-0.7332589300480781
what happened monday same thing,5537.199,6.081,1598,5540.2395,0.0,0.0,-0.3618601870676639,-0.7890442508595866
when i left the bank a man was following,5540.8,3.04,1599,5542.320000000001,0.0,0.0,-0.3558790480176464,-0.816987366733661
me,5543.28,2.24,1600,5544.4,0.0,0.0,-0.3258874338154293,-0.8258952868291385
but this morning when i went to the,5543.84,3.6,1601,5545.64,0.0,0.0,-0.30599599019605084,-0.8275057071344599
ticket office,5545.52,4.08,1602,5547.56,0.0,0.0,-0.28237583187999465,-0.8304221808635281
the same man came inside and stood,5547.44,14.4,1603,5554.639999999999,0.0,0.0,-0.2559637425312095,-0.8466233776690555
beside me,5549.6,12.24,1604,5555.72,0.0,0.0,-0.2563489521230027,-0.8489248473092689
[Music],5564.2,38.45,1605,5583.425,0.0,0.0,-0.30386459429099383,-0.8378328438769761
hmm,5600.84,8.46,1606,5605.07,0.0,0.0,-0.30546460380499996,-0.7891710731892487
[Music],5602.65,6.65,1607,5605.974999999999,0.0,0.0,-0.30325245189054945,-0.7874086940958764
so,5614.84,6.12,1608,5617.900000000001,0.0,0.0,-0.2678556037372823,-0.7717248888626986
alicia militia,5616.8,4.16,1609,5618.88,0.0,0.0,-0.2661125811870952,-0.7712528452286097
alicia what's wrong with you i'm so glad,5626.96,5.52,1610,5629.72,0.1941,0.0,-0.28810878359624625,-0.7776828514027014
you came,5629.84,2.64,1611,5631.16,0.0,0.0,-0.29899816051359457,-0.7804052020966887
i had to i couldn't stand anymore,5633.36,6.799,1612,5636.7595,0.0,0.0,-0.37583069606451786,-0.7848210012313226
waiting and worrying about you,5637.12,5.599,1613,5639.9195,-0.34,0.0,-0.46160809539941844,-0.765933860402687
that wasn't a hangover you had that day,5640.159,4.881,1614,5642.599499999999,0.0,0.0,-0.5701737440860836,-0.7844782018497681
he was sick then,5642.719,6.401,1615,5645.9195,-0.5106,-0.7142857142857143,-0.7391660004215753,-1.0857598460533802
what is it yes i was sick,5645.04,4.08,1616,5647.08,-0.1531,-0.7142857142857143,-0.790090847241291,-1.2000398382441233
what's wrong with you alicia oh,5649.52,8.639,1617,5653.8395,-0.4767,-0.5,-0.9144590629072796,-1.3422811467879665
what is it dear what's wrong with you,5653.76,7.52,1618,5657.52,-0.128,-0.5,-0.9650788579452159,-1.5453584339897848
poisoning me i couldn't get away,5658.159,6.641,1619,5661.4794999999995,-0.5859,0.0,-1.0859352358450567,-1.599540886299333
from them i tried but i was too weak,5661.28,6.08,1620,5664.32,-0.5927,-0.375,-1.1860028872445505,-1.6233989128040411
how long,5664.8,2.56,1621,5666.08,0.0,-0.05,-1.238103603235684,-1.6847750834266098
since the party alex and his mother,5668.08,6.32,1622,5671.24,0.4019,0.0,-1.312613929971944,-1.8449350196693497
found her,5671.92,2.48,1623,5673.16,0.0,0.0,-1.3197057479302328,-1.88645303894641
come on try and sit up sit up,5677.36,5.839,1624,5680.2795,0.0,0.0,-1.3179711762197879,-1.965244286634482
i've got to get you out of here i,5680.88,5.759,1625,5683.7595,0.0,0.0,-1.3255824925589281,-1.9659439883752887
thought you had gone no,5683.199,6.241,1626,5686.3195,-0.296,0.0,-1.3342133850171733,-1.952927647670856
i had to see you once speak my peace i,5686.639,5.121,1627,5689.1995,0.5423,0.0,-1.282858030225727,-1.9261673628156957
was getting out because i love you,5689.44,5.6,1628,5692.24,0.6369,0.5,-1.1471714394821113,-1.8857342445673364
i couldn't bear seeing you and him,5691.76,3.28,1629,5693.400000000001,0.0,0.0,-1.1274986531656228,-1.867389384784488
together,5698.84,5.96,1630,5701.82,0.0,0.0,-1.1438055256240933,-1.689416248902866
oh you love me why didn't you tell me,5701.28,5.28,1631,5703.92,0.6369,0.5,-1.012808242943775,-1.662042538939964
before,5704.8,4.64,1632,5707.12,0.0,0.0,-1.015757829851146,-1.7438010378959663
i know but i couldn't see straight or,5706.56,5.52,1633,5709.320000000001,-0.2498,0.2,-1.054912420392957,-1.6547255145077515
think straight,5709.44,6.64,1634,5712.759999999999,0.2263,0.2,-1.012603243942463,-1.600487000617887
i was a fat-headed guy full of pain,5712.08,7.44,1635,5715.8,-0.5106,0.35,-1.0904454439055462,-1.5248403860823454
it tore me up not having you,5716.08,3.44,1636,5717.8,0.0,0.0,-1.1145589604501704,-1.4659700470953756
oh you're lovely,5720.88,2.96,1637,5722.36,0.5859,0.5,-0.9098828834014073,-1.4044166933700173
long ago all the time since the,5725.84,4.56,1638,5728.12,0.0,-0.05,-0.9433163937093227,-1.3985052465895096
beginning,5728.0,2.4,1639,5729.2,0.0,0.0,-0.9559350428707984,-1.3952708132796068
come on tried to sit down,5736.8,9.68,1640,5741.64,0.0,-0.15555555555555559,-0.9985969409474977,-1.4301551230905525
oh death i'm afraid i i can't make it,5743.36,3.92,1641,5745.32,-0.5994,-0.6,-1.1307081245250332,-1.5335857620956068
because,5746.48,4.0,1642,5748.48,0.0,0.0,-1.195963011038177,-1.5909165510548648
they gave me pills to sleep,5747.28,7.04,1643,5750.8,0.0,0.0,-1.2075994957246268,-1.6083824572410443
keep awake keep talking,5750.48,7.36,1644,5754.16,0.0,0.0,-1.191282760505404,-1.6082801514140348
if you got a coat,5754.32,3.52,1645,5756.08,0.0,0.0,-1.1740576303952344,-1.6000134357327245
keep talking,5767.76,4.08,1646,5769.8,0.0,0.0,-1.1004451575880154,-1.5199581414260859
go on what happened what happened,5774.08,7.2,1647,5777.68,0.0,0.0,-1.1457876667232805,-1.5372658948143387
alex found out and the others haven't,5777.44,6.96,1648,5780.919999999999,0.0,0.0,-1.2106581963982983,-1.5752071964126668
they'd kill him if they knew oh,5781.28,7.439,1649,5784.9995,-0.6908,0.0,-1.4151566899014738,-1.6472194794866002
they killed emil are you in pain,5784.4,9.04,1650,5788.92,-0.8316,-0.2,-1.6059732821706694,-1.7027936310191556
i don't know the pill is your feet,5788.719,4.721,1651,5791.0795,0.0,0.0,-1.6476765264098001,-1.7121444445252267
say it again he keeps me awake i,5794.88,6.88,1652,5798.32,0.0,0.0,-1.5665975282712745,-1.6453835240139174
love you stand up,5798.0,8.4,1653,5802.2,0.6369,0.5,-1.520061945348005,-1.585081165868777
stand up come on wake up talk,5801.76,7.84,1654,5805.68,0.0,0.0,-1.5053359471925407,-1.580769650658786
dr anderson,5806.4,6.239,1655,5809.519499999999,0.0,0.0,-1.5144022718831671,-1.635755777966945
go on go on walk talk the sand comes,5809.6,4.32,1656,5811.76,0.0,0.0,-1.5290004712829621,-1.6134774962370722
from,5812.639,5.761,1657,5815.5195,0.0,0.0,-1.5484161505775165,-1.5020464845142956
the i maurice mountains we'll find it,5813.92,7.68,1658,5817.76,0.0,0.0,-1.5438852334772344,-1.4370836947333148
hurry down santa moss something good,5818.4,3.68,1659,5820.24,0.4404,0.2722222222222222,-1.5180949576068175,-1.3992760911316735
girl,5821.6,2.16,1660,5822.68,0.0,0.0,-1.4850926684691925,-1.3940127242345848
we'll take care of them later come on,5822.08,4.88,1661,5824.5199999999995,0.4939,0.0,-1.4662443947149202,-1.4049668265823683
keep away keep walking i'm,5823.76,3.2,1662,5825.360000000001,0.0,0.0,-1.4615832615948519,-1.4129390488840021
you'll never get rid of me again,5838.88,3.359,1663,5840.5595,0.0,0.0,-1.5223366832699767,-1.4550784975715392
never try to brace up here he comes,5842.639,5.841,1664,5845.5595,0.0,0.0,-1.4523772649598936,-1.3118644235245525
what are you doing alyssa what is this,5853.04,3.76,1665,5854.92,0.0,0.0,-1.4736955257112125,-1.3322286280807056
mr devlin i'm taking her to the hospital,5854.56,4.32,1666,5856.72,0.0,0.0,-1.5466770403116388,-1.2892763988085494
to get the poison out of her,5856.8,3.839,1667,5858.7195,-0.5423,0.0,-1.6176660828302756,-1.2737692320862293
poison how'd you like your friends,5858.88,3.04,1668,5860.400000000001,0.2732,0.0,-1.6452391727326368,-1.3505407530673663
downstairs to know,5860.639,2.961,1669,5862.1195,0.0,0.0,-1.6739134766845534,-1.5042386777973795
they've yet to be told i'm taking her,5861.92,3.759,1670,5863.7995,0.0,0.0,-1.7038765429348666,-1.5395262919961912
back to her room i'll raise quite a,5863.6,3.36,1671,5865.280000000001,0.0,0.0,-1.7244863121793066,-1.5323837788810077
rumpus if you try,5865.679,4.881,1672,5868.1195,0.0,0.0,-1.724999895655152,-1.5207032454349472
alex he knows,5866.96,7.44,1673,5870.68,0.0,0.0,-1.67479627223381,-1.5454970929158085
yes what is happening alex,5870.56,3.84,1674,5872.4800000000005,0.4019,0.0,-1.6567620066250834,-1.575581038270028
alicia she's worth yes,5875.119,6.641,1675,5878.4394999999995,0.5574,0.3,-1.6668265763259142,-1.6104213745890696
oh god dear we're going we're going,5878.4,4.799,1676,5880.7995,0.5719,0.0,-1.5121825630949868,-1.563833642332749
you haven't forgotten what they did to a,5881.76,4.64,1677,5884.08,0.1695,0.0,-1.5095974305039168,-1.638697612751587
meal have you sebastian,5883.199,3.201,1678,5884.799499999999,0.0,0.0,-1.51498779928547,-1.696240664453531
help me max i'm glad you have a head on,5888.8,4.8,1679,5891.2,0.6908,0.5,-1.4063295667271518,-1.5934358674450713
you madame,5892.0,5.119,1680,5894.5595,0.0,0.0,-1.3282023260023068,-1.730419418672874
i'm not afraid to die you've got your,5893.6,5.119,1681,5896.159500000001,0.4847,0.3,-1.296314742261702,-1.6395733445161818
chance here and now,5897.119,4.641,1682,5899.4394999999995,0.25,0.0,-1.242799460816785,-1.7202604575137335
tell them who she is do you need any,5898.719,5.201,1683,5901.3195,0.0,0.0,-1.2246291274554648,-1.677815343565492
haircuts,5901.76,5.919,1684,5904.7195,0.0,0.0,-1.2995100544548988,-1.585736426303137
no we can handle her where are you,5903.92,3.759,1685,5905.7995,-0.296,0.0,-1.3641725869902452,-1.631535969294131
you answered that one sebastian to the,5909.119,3.841,1686,5911.0395,0.0,0.0,-1.4468710418981108,-1.6708251072772349
hospital,5911.52,5.119,1687,5914.079500000001,0.0,0.0,-1.4923424550674236,-1.9303398945362027
alex talked to them quick,5912.96,3.679,1688,5914.7995,0.0,0.3333333333333333,-1.5213999045623148,-1.805071666549997
glad she's going you should not have,5920.239,5.601,1689,5923.0395,0.4588,0.5,-1.4981415772768856,-1.6452191446188793
waited so long,5922.719,3.121,1690,5924.2795,0.0,-0.05,-1.4709301906463645,-1.6907370705252571
well what am i going to do start,5926.96,3.679,1691,5928.7995,0.2732,0.0,-1.437122900687164,-1.6770763095365249
shooting,5928.32,2.319,1692,5929.4794999999995,0.0,0.0,-1.4482825904755825,-1.6691533540353727
hold on you've only got about 20 hours,5931.44,5.12,1693,5934.0,0.0,0.0,-1.5824188283962264,-1.7829260044160244
to go what happened alex,5932.88,3.68,1694,5934.72,0.0,0.0,-1.5915767998887196,-1.8393684709544182
hmm oh,5936.84,5.96,1695,5939.82,0.0,0.0,-1.5964262385921166,-1.7518444762727423
um she collapsed,5939.36,6.0,1696,5942.36,-0.2732,0.0,-1.7545078977225703,-1.6834510296313296
mr devlin heard us scream and he was,5942.8,4.56,1697,5945.08,-0.4019,0.0,-1.92580777980718,-1.6730039966973864
waiting for me come on alyssia,5945.36,3.68,1698,5947.2,0.0,0.0,-1.9507552633000846,-1.6855798587090192
yes i telephoned the hospital as soon as,5947.36,3.52,1699,5949.12,0.4019,0.0,-1.9287041257734954,-1.698039549352723
i saw how she was you have a car mr,5949.04,2.96,1700,5950.5199999999995,0.0,0.0,-1.9031850357733102,-1.706027491847772
dublin out in front,5950.88,3.839,1701,5952.7995,0.0,0.0,-1.8644635092135895,-1.7168709924488237
your head alex you're going with them,5952.0,3.199,1702,5953.5995,0.0,0.0,-1.8560992434278414,-1.720002844688497
ana,5954.719,3.681,1703,5956.5595,0.0,0.0,-1.8513328165235163,-1.728700733972511
no alex will call me up,5955.199,11.04,1704,5960.719,-0.296,0.0,-1.8883131500046972,-1.7343310823871154
i'll wait here,5958.4,11.04,1705,5963.92,0.0,0.0,-1.9245811640796724,-1.7345568759870305
how do you feel a bit dizzy take some,5966.239,15.601,1706,5974.0395,-0.2263,0.0,-1.9577117100768537,-1.722798082271295
deep breaths,5969.44,12.4,1707,5975.639999999999,0.0,0.0,-1.9551431493397176,-1.7205122674651083
[Music],5987.27,4.159,1708,5989.3495,0.0,0.0,-1.9490161409113167,-1.7211395226533197
